Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary,sgpar_random_delta,sgpar_randomized
Ronald Acuna Jr.,ATL,hitter,38.46320617646671,651,548,157,31,115,84,26,0.285737,NA,NA,NA,NA,NA,NA,0.3953690958595557,0.3727331639037517,0.472939928563431,0.21451400323634084,0.17712280759179966,1.632678999154879,0,0,0,0,0,0,1.632678999154879,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.26403779619142503,0.2669250399568803,0.2657471979546898,0.135308832810615,0.18211982663669896,0,0,0,0,0,1.114138693550309,0,1.114138693550309,1.114138693550309,4.252317283241736,2.624922760041194,3.932038834951456,8.651817116060966,7.725320050150464,0,0,0,0,0,27.18641604444582,27.18641604444582,Westside Marauders,OF,2026,46,0,1.114138693550309
Andy Pages,LAD,hitter,20.679382870577975,602,549,141,26,75,85,10,0.256537,NA,NA,NA,NA,NA,NA,0.25784941034318853,0.31261491166121114,0.47857016580823375,0.08250538586013109,0.05881470472792317,1.1903545784006877,0,0,0,0,0,0,1.1903545784006877,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.12651811067505786,0.2068067877143397,0.27137743519949253,0.00330021543440524,0.0638117237728225,0,0,0,0,0,0.6718142727961179,0,0.6718142727961179,0.6718142727961179,2.037568698219999,2.68053553038105,3.0464445027551825,0.2110199296600235,2.706822196137052,0,0,0,0,0,10.682390857153308,10.682390857153308,Westside Marauders,OF,2,3,0,0.6718142727961179
Chris Sale,ATL,pitcher,28.625351945321345,NA,NA,NA,NA,NA,NA,NA,NA,165,12,0,200,3.1503,1.10333,0,0,0,0,0,0,0.2943589375918171,0,0.551917503129014,0.13411599245908698,0.12705201769243535,1.107444450872353,1.107444450872353,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.15453844223570395,-0.03627746556510604,0.3190083168085701,0.11078250815219924,0.11542045840287624,0,0.6634722600342435,0.6634722600342435,0.6634722600342435,0,0,0,0,0,7.974683544303803,-3.9795918367346976,7.938752670668429,8.665475336782727,8.562911369231331,29.16223108425159,29.16223108425159,Westside Marauders,P,Opt,13,0,0.6634722600342435
Masyn Winn,STL,hitter,12.308319174286218,644,587,150,15,79,68,13,0.255355,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.1803547567276218,0.38285613264658697,0.10725700161817042,0.05775114915470956,0.999820419041914,0,0,0,0,0,0,0.999820419041914,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.17602519746095002,0.1298554248438877,0.2466043913223604,0.04950323151607865,0.04857058160835148,0,0,0,0,0,0.6505588267516282,0,0.6505588267516282,0.6505588267516282,2.834878188827824,2.435839340885684,1.9128837575439517,3.165298944900353,2.0603099337173196,0,0,0,0,0,12.409210165875134,12.409210165875134,Westside Marauders,IL,Opt,11,0,0.6505588267516282
Hunter Greene,CIN,pitcher,22.942269990548148,NA,NA,NA,NA,NA,NA,NA,NA,180,11,0,212,3.7334,1.11404,0,0,0,0,0,0,0.26982902612583237,0,0.5850325533167549,0.09946007175601725,0.133667826555986,1.0879894777545904,1.0879894777545904,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.13000853076971924,-0.03627746556510604,0.35212336699631097,0.076126587449129507,0.1220362672664269,0,0.6440172869164806,0.6440172869164806,0.6440172869164806,0,0,0,0,0,6.708860759493677,-3.9795918367346976,8.762844643402177,5.954668088102585,9.05373063748116,26.5005122917449,26.5005122917449,Westside Marauders,P,Opt,14,0,0.6440172869164806
Will Smith,LAD,hitter,17.999246967985048,500,428,109,19,67,67,2,0.25537,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.22844935852165427,0.37722589540178425,0.01650107717202622,0.04215567262932421,0.8946774769647039,0,0,0,0,0,0,0.8946774769647039,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.14714606350251286,0.16833110627911368,0.23872205917963665,0,0.03790851542994888,0,0,0,0,0,0.592107744391212,0,0.592107744391212,0.592107744391212,2.369780985973258,2.357981462409887,2.4796641301495668,0,1.6080369706623088,0,0,0,0,0,8.81546354919502,8.81546354919502,Westside Marauders,IL,2,15,0,0.592107744391212
Oneil Cruz,PIT,hitter,18.21066117242828,539,473,112,22,72,65,29,0.237369,NA,NA,NA,NA,NA,NA,0.24753543392946095,0.2645203098671786,0.3659654209121787,0.23926561899438015,-0.01642097794274544,1.1008658057604532,0,0,0,0,0,0,1.1008658057604532,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.11620413426133028,0.15871218592030717,0.15877269030343752,0.1600604485686543,-0.01142395889784611,0,0,0,0,0,0.5823255001558832,0,0.5823255001558832,0.5823255001558832,1.871462554343368,1.5682801235839336,2.337969036998163,10.23446658851114,-0.4845916029871804,0,0,0,0,0,15.527586700449426,15.527586700449426,Westside Marauders,OF,2026,22,0,0.5823255001558832
Mason Miller,SDP,pitcher,22.439031154748065,NA,NA,NA,NA,NA,NA,NA,NA,66,4,32,106,2.433,0.962726,0,0,0,0,0,0,0.09811964586393904,0.44649188387822814,0.29251627665837743,0.07477753586857933,0.07457343954404469,0.9864787818131686,0.9864787818131686,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.04170084949217409,0.4102144183131221,0.05960709033793351,0.05144405156169159,0.06294188025448559,0,0.5425065909750587,0.5425065909750587,0.5425065909750587,0,0,0,0,0,-2.151898734177217,45.000000000000036,1.4833655509207446,4.0239850809260425,4.6695858731618145,53.025037770831425,53.025037770831425,Westside Marauders,P,2,21,0,0.5425065909750587
Brenton Doyle,COL,hitter,16.70886058022132,595,549,136,19,69,70,21,0.247602,NA,NA,NA,NA,NA,NA,0.23722145751573345,0.22844935852165427,0.3941166071361925,0.1732613103062753,0.02251433345339674,1.0555630669332523,0,0,0,0,0,0,1.0555630669332523,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.10589015784760278,0.1226412345747828,0.18692387652745132,0.09405613988054946,0.02751135249829607,0,0,0,0,0,0.5370227613286824,0,0.5370227613286824,0.5370227613286824,1.7053564104667385,1.8463439752832131,1.8066124376803985,6.014067995310672,1.1670009080659642,0,0,0,0,0,12.539381726806983,12.539381726806983,Westside Marauders,OF,2,10,0,0.5370227613286824
Sal Stewart,CIN,hitter,12.085503764696492,504,454,120,18,65,69,8,0.263747,NA,NA,NA,NA,NA,NA,0.2234694889640967,0.21642570807314615,0.38848636989138974,0.06600430868810488,0.072860706986102,0.9672465826028396,0,0,0,0,0,0,0.9672465826028396,0,1,0,1,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.11001574841309378,0.10580812394687145,0.1914280663232935,0.02475161575803933,0.08863320886220262,0,0,0,0,0,0.5206367633035007,0,0.5206367633035007,0.5206367633035007,1.7717988680173902,1.8908341915550977,1.558646024665442,1.5826494724501772,3.7597219269171527,0,0,0,0,0,10.563650483605258,10.563650483605258,Westside Marauders,1B/3B,2,1,0,0.5206367633035007
Francisco Alvarez,NYM,hitter,13.95164384296382,446,395,94,22,54,63,1,0.237884,NA,NA,NA,NA,NA,NA,0.1856515754470957,0.2645203098671786,0.3547049464225732,0.00825053858601311,-0.01220769069115839,0.8009196796317023,0,0,0,0,0,0,0.8009196796317023,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.10245216570969357,0.20440205762463803,0.2162011102004256,-0.00825053858601311,-0.01645484789053371,0,0,0,0,0,0.4983499470582104,0,0.4983499470582104,0.4983499470582104,1.6499876958411943,2.1355303810504633,3.011020729467331,-0.5275498241500589,-0.6979963064894574,0,0,0,0,0,5.570992675719472,5.570992675719472,Westside Marauders,Util,2027,11,0,0.4983499470582104
Zac Gallen,ARI,pitcher,10.31047995782914,NA,NA,NA,NA,NA,NA,NA,NA,182,13,0,170,4.02869,1.28016,0,0,0,0,0,0,0.31888884905780185,0,0.4691298776596619,0.07657695025877975,0.05776683776356841,0.922362514739812,0.922362514739812,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.17906835370168872,-0.03627746556510604,0.236220691339218,0.05324346595189201,0.04613527847400931,0,0.478390323901702,0.478390323901702,0.478390323901702,0,0,0,0,0,9.24050632911393,-3.9795918367346976,5.878522738834062,4.164736371712052,3.422723371872376,18.72689697479772,18.72689697479772,Westside Marauders,P,Opt,26,0,0.478390323901702
Brandon Pfaadt,ARI,pitcher,5.40472887025018,NA,NA,NA,NA,NA,NA,NA,NA,163,10,0,145,4.2175,1.25103,0,0,0,0,0,0,0.2452991146598476,0,0.4001401897685352,0.05484569005721788,0.0638896459783162,0.7641746404639169,0.7641746404639169,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1672310034480913,0.03151220575033014,0.0522580866887571,0,0.32020244962580696,0.32020244962580696,0.32020244962580696,0,0,0,0,0,5.443037974683549,-3.9795918367346976,4.161664462305423,2.46490394821132,3.8769674876831335,11.966982036148728,11.966982036148728,Westside Marauders,P,Opt,10,0,0.32020244962580696
Quinn Priester,MIL,pitcher,3.0941646398329588,NA,NA,NA,NA,NA,NA,NA,NA,174,10,0,145,4.1224,1.31507,0,0,0,0,0,0,0.2452991146598476,0,0.4001401897685352,0.06593290913436672,0.03967982575856321,0.7510520393213128,0.7510520393213128,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1672310034480913,0.04259942482747898,0.02804826646900411,0,0.3070798484832028,0.3070798484832028,0.3070798484832028,0,0,0,0,0,5.443037974683549,-3.9795918367346976,4.161664462305423,3.332152984806029,2.0808687052370964,11.0381322902974,11.0381322902974,Westside Marauders,P,2,1,0,0.3070798484832028
Brady House,WSN,hitter,3.796589315313725,525,492,120,14,55,61,5,0.244678,NA,NA,NA,NA,NA,NA,0.18908956758500492,0.16833110627911368,0.34344447193296773,0.04125269293006554,0.00953077541998785,0.7516486141471396,0,0,0,0,0,0,0.7516486141471396,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.07082263804092911,0.08416555313955686,0.1542685005075954,-0.00660043086881049,-0.00281317405674384,0,0,0,0,0,0.29984308676252697,0,0.29984308676252697,0.29984308676252697,1.140595521286195,1.5237899073120496,1.2398320650747836,-0.42203985932004745,-0.11933170784573412,0,0,0,0,0,3.362845926507246,3.362845926507246,Westside Marauders,3B,2,1,0,0.29984308676252697
Shohei Ohtani,LAD,two-way,47.53599069708005,679,575,162,48,129,118,26,0.282062,116,8,0,138,3.51178,1.13265,0.44350098579028424,0.5771352215283898,0.6643679948867245,0.21451400323634084,0.17021208811821645,2.0697302935599557,0.19623929172787807,0,0.3808230771590197,0.0755712894477788,0.0806159511196175,0.733249609454294,2.8029799030142497,0,0,0,0,0,0,0,0,1,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0.44350098579028424,0.5771352215283898,0.6643679948867245,0.21451400323634084,0.17021208811821645,0.05641879637176494,-0.03627746556510604,0.14791389083857578,0.05223780514089106,0.0689843918300584,2.0697302935599557,0.2892774186161841,2.35900771217614,2.35900771217614,7.142564186695104,6.5623069001029855,8.50170558908423,13.71629542790153,7.220207054889985,2.9113924050632938,-3.9795918367346976,3.680944144877403,4.086072969878568,5.117872873448888,54.95976971520729,54.95976971520729,Louisville Sluggers,Bench,Opt,34,0,2.35900771217614
Jackson Chourio,MIL,hitter,30.48361029499641,651,601,163,25,92,88,24,0.2715,NA,NA,NA,NA,NA,NA,0.31629527668764457,0.300591261212703,0.495460877542642,0.19801292606431464,0.13093384973584027,1.4412941912431445,0,0,0,0,0,0,1.4412941912431445,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.1849639770195139,0.19478313726583155,0.2882681469339008,0.1188077556385888,0.1359308687807396,0,0,0,0,0,0.9227538856385746,0,0.9227538856385746,0.9227538856385746,2.978836846854237,2.8473738414006178,2.869325636315928,7.596717467760849,5.76603594138614,0,0,0,0,0,22.05828973371777,22.05828973371777,Louisville Sluggers,OF,Opt,15,0,0.9227538856385746
Hunter Goodman,COL,hitter,26.441747548298444,583,538,139,29,74,89,2,0.258685,NA,NA,NA,NA,NA,NA,0.25441141820527935,0.3486858630067355,0.5010911147874447,0.01650107717202622,0.06618813069538274,1.1868776038668685,0,0,0,0,0,0,1.1868776038668685,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.1712120084678772,0.2885676107641949,0.3625872785652971,0,0.0619409734960074,0,0,0,0,0,0.8843078712933766,0,0.8843078712933766,0.8843078712933766,2.7573619883520637,3.5814624098867145,4.250852794542115,0,2.627467054584375,0,0,0,0,0,13.217144247365267,13.217144247365267,Louisville Sluggers,C,2,7,0,0.8843078712933766
Jackson Merrill,SDP,hitter,22.422964132171387,630,576,155,24,82,84,7,0.269556,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2885676107641949,0.472939928563431,0.05775377010209177,0.11720100709769338,1.218377671835964,0,0,0,0,0,0,1.218377671835964,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.1505840556404221,0.18275948681732343,0.2657471979546898,-0.02145140032363408,0.1221980261425927,0,0,0,0,0,0.6998373662313939,0,0.6998373662313939,0.6998373662313939,2.4251497005988027,2.624922760041194,2.692206769876673,-1.3716295427901528,5.1835040636808545,0,0,0,0,0,11.554153751407371,11.554153751407371,Louisville Sluggers,OF,Opt,7,0,0.6998373662313939
Xavier Edwards,MIA,hitter,15.626871291062669,602,539,151,5,72,50,27,0.280605,NA,NA,NA,NA,NA,NA,0.24753543392946095,0.06011825224254059,0.28151186224013747,0.22276454182235397,0.15374377455275318,0.965673864787246,0,0,0,0,0,0,0.965673864787246,0,0,1,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.15195925249558576,0.00961892035880648,0.14526012091591092,0.1650107717202622,0.1445632070063951,0,0,0,0,0,0.6164122724969605,0,0.6164122724969605,0.6164122724969605,2.44729718644902,1.4348094747682798,0.1416950931514037,10.550996483001178,6.132210107076339,0,0,0,0,0,20.70700834444622,20.70700834444622,Louisville Sluggers,SS,Opt,1,0,0.6164122724969605
Jesus Luzardo,PHI,pitcher,18.452620350474422,NA,NA,NA,NA,NA,NA,NA,NA,179,12,0,197,3.77514,1.19247,0,0,0,0,0,0,0.2943589375918171,0,0.5436387405820788,0.09557260967375893,0.0969912424281628,1.0305615302758175,1.0305615302758175,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.15453844223570395,-0.03627746556510604,0.31072955426163495,0.07223912536687119,0.0853596831386037,0,0.5865893394377077,0.5865893394377077,0.5865893394377077,0,0,0,0,0,7.974683544303803,-3.9795918367346976,7.732729677484993,5.650588433666464,6.3327369457347356,23.7111467644553,23.7111467644553,Louisville Sluggers,P,2027,19,0,0.5865893394377077
Luis Garcia Jr.,WSN,hitter,14.643872349732574,525,489,133,16,63,67,13,0.272014,NA,NA,NA,NA,NA,NA,0.21659350468827832,0.19237840717612992,0.37722589540178425,0.10725700161817042,0.10839354535179896,1.001848354236162,0,0,0,0,0,0,1.001848354236162,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.10589015784760272,0.1202365044850812,0.21394901530250451,0.02805183119244457,0.1059799711353274,0,0,0,0,0,0.5741074799629604,0,0.5741074799629604,0.5741074799629604,1.7053564104667374,2.113285272914521,1.771188664392548,1.7936694021102002,4.4955522473637695,0,0,0,0,0,11.879051997247776,11.879051997247776,Louisville Sluggers,2B,2,19,0,0.5741074799629604
Edwin Diaz,LAD,pitcher,19.54154251841065,NA,NA,NA,NA,NA,NA,NA,NA,66,5,36,93,2.98043,1.06953,0,0,0,0,0,0,0.1226495573299238,0.5023033693630067,0.25664163895499154,0.05865064424752094,0.05653073693236218,0.9967759468278052,0.9967759468278052,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.01717093802618932,0.46602590379790065,0.02373245263454762,0.0353171599406332,0.04489917764280308,0,0.5528037559896952,0.5528037559896952,0.5528037559896952,0,0,0,0,0,-0.886075949367089,51.12244897959188,0.5905992471258525,2.7625297850298987,3.3310184695741505,56.92052053195469,56.92052053195469,Louisville Sluggers,P,2027,33,0,0.5528037559896952
Brandon Lowe,PIT,hitter,10.586212289897752,546,492,120,23,69,68,4,0.243194,NA,NA,NA,NA,NA,NA,0.23722145751573345,0.27654396031568673,0.38285613264658697,0.03300215434405244,0.00412767338109176,0.9337513782031512,0,0,0,0,0,0,0.9337513782031512,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.12651811067505786,0.20440205762463803,0.21957925254730723,-0.04620301608167341,0.00171409916462018,0,0,0,0,0,0.5060105039299498,0,0.5060105039299498,0.5060105039299498,2.037568698219999,2.1688980432543765,3.011020729467331,-2.9542790152403295,0.07271017598101602,0,0,0,0,0,4.335918631682394,4.335918631682394,Louisville Sluggers,Bench,1,15,0,0.5060105039299498
Jared Triolo,PIT,hitter,6.5493336812243985,553,485,119,9,62,51,15,0.244832,NA,NA,NA,NA,NA,NA,0.21315551255036916,0.10821285403657308,0.28714209948494024,0.12375807879019664,0.0099478967962702,0.7422164416583493,0,0,0,0,0,0,0.7422164416583493,0,1,0,1,1,0,1,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.11757933111649396,0.05771352215283897,0.1508903581607137,0.06600430868810486,7.673292499121211e-4,0,0,0,0,0,0.3929548493680636,0,0.3929548493680636,0.3929548493680636,1.8936100401935856,1.4904222451081357,0.8501705589084229,4.22039859320047,0.0325492514949413,0,0,0,0,0,8.487150688905556,8.487150688905556,Louisville Sluggers,1B,2,1,0,0.3929548493680636
Brett Baty,NYM,hitter,5.703649583773984,434,391,98,17,52,55,5,0.249295,NA,NA,NA,NA,NA,NA,0.17877559117127736,0.20440205762463803,0.30966304846415127,0.04125269293006554,0.02093346508996554,0.7550268552800977,0,0,0,0,0,0,0.7550268552800977,0,0,1,1,0,0,1,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.06807224433060176,0.13226015493358934,0.14638616836487153,-0.03795247749566031,0.01851989087349397,0,0,0,0,0,0.32728598100689626,0,0.32728598100689626,0.32728598100689626,1.0963005495857598,1.4459320288362514,1.9483075308318027,-2.426729191090271,0.7855931280728063,0,0,0,0,0,2.8494040462363497,2.8494040462363497,Louisville Sluggers,IL,2,2,0,0.32728598100689626
Elly De La Cruz,CIN,hitter,30.888678623519848,672,598,157,24,96,89,41,0.262187,NA,NA,NA,NA,NA,NA,0.3300472452392813,0.2885676107641949,0.5010911147874447,0.33827208202653747,0.08906720112737918,1.5470452539448376,0,0,0,0,0,0,1.5470452539448376,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.2344710638054061,0.2380682788804608,0.36483937346321815,0.2805183119244457,0.07988663358102109,0,0,0,0,0,1.197783661654552,0,1.197783661654552,1.197783661654552,3.776146337462063,3.603707518022656,3.506953555497245,17.936694021102,3.388701952663311,0,0,0,0,0,32.212203384747276,32.212203384747276,Hoosiers,SS,2030,30,0,1.197783661654552
Corbin Carroll,ARI,hitter,32.8478962944545,637,554,143,27,101,89,34,0.25848,NA,NA,NA,NA,NA,NA,0.3472372059288272,0.32463856210971925,0.5010911147874447,0.2805183119244457,0.06731610885422037,1.5208013036046573,0,0,0,0,0,0,1.5208013036046573,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.2159059062606965,0.2188304381628478,0.2938983841787035,0.20131314149871987,0.0723131278991197,0,0,0,0,0,1.0022609980000876,0,1.0022609980000876,1.0022609980000876,3.4771552784841275,2.9029866117404732,3.223563369194437,12.872215709261436,3.067442283275226,0,0,0,0,0,25.5433632519557,25.5433632519557,Hoosiers,OF,2029,26,0,1.0022609980000876
Rafael Devers,SFG,hitter,22.38071281559601,686,589,149,31,94,93,2,0.252531,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.3727331639037517,0.5236120637666557,0.01650107717202622,0.04563887712763478,1.281656442933531,0,0,0,0,0,0,1.281656442933531,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.20971752041246,0.262115579777477,0.3265537601985595,-0.02475161575803932,0.0614113790037354,0,0,0,0,0,0.8350466236341926,0,0.8350466236341926,0.8350466236341926,3.37749159215815,3.225540679711637,3.8611912883757538,-1.582649472450176,2.6050022465228144,0,0,0,0,0,11.48657633431818,11.48657633431818,Hoosiers,1B/3B,2,30,0,0.8350466236341926
Manny Machado,SDP,hitter,20.512741681267045,644,583,153,26,80,90,9,0.262983,NA,NA,NA,NA,NA,NA,0.2750393710327344,0.31261491166121114,0.5067213520322474,0.07425484727411799,0.09026727562411407,1.258897757624425,0,0,0,0,0,0,1.258897757624425,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.1567724414886586,0.22844935852165432,0.3175453806068751,0.02640172347524196,0.07792332614738239,0,0,0,0,0,0.8070922302398124,0,0.8070922302398124,0.8070922302398124,2.5248133869247806,3.1365602471678677,3.365258462345841,1.688159437280189,3.305420639684935,0,0,0,0,0,14.020212173403614,14.020212173403614,Hoosiers,3B,Opt,25,0,0.8070922302398124
Logan Webb,SFG,pitcher,28.253715246952083,NA,NA,NA,NA,NA,NA,NA,NA,202,14,0,191,3.18558,1.16831,0,0,0,0,0,0,0.3434187605237866,0,0.5270812154882084,0.16100952864599744,0.12194541487991706,1.1534549195379096,1.1534549195379096,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.2035982651676735,-0.03627746556510604,0.2941720291677645,0.13767604433910968,0.11031385559035796,0,0.7094827286997997,0.7094827286997997,0.7094827286997997,0,0,0,0,0,10.50632911392406,-3.9795918367346976,7.32068369111812,10.769104135531132,8.184058366162928,32.80058347000154,32.80058347000154,Hoosiers,P,2026,16,0,0.7094827286997997
Agustin Ramirez,MIA,hitter,17.314204693911286,478,434,106,18,60,62,12,0.243622,NA,NA,NA,NA,NA,NA,0.2062795282745508,0.21642570807314615,0.3490747091777705,0.09900646303215732,0.00501568193119765,0.8758020904888224,0,0,0,0,0,0,0.8758020904888224,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.12308011853714863,0.15630745583060557,0.21057087295562288,0.0825053858601311,7.685247318223202e-4,0,0,0,0,0,0.5732323579153304,0,0.5732323579153304,0.5732323579153304,1.9821999835944548,2.079917610710608,2.302545263710312,5.275498241500589,0.03259996250505486,0,0,0,0,0,11.67276106202102,11.67276106202102,Hoosiers,C,2,2,0,0.5732323579153304
