Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrés Chaparro","WSN",4,16,15,4,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.237943,0.076369,0.219722,0.347571,0.304746,0.396526,0.306839,0.701272,0.158583,2.22707,0.278677,-0.0201477,-0.0213037,1.81707,-0.0889113,96.3532,-0.0414514,0.196089,-0.11056693643331528,-0.1289113610982895,0.0301676,748.9099731445312,,,,,,,22.7,5.675,22.7,5.675,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Braxton Fulford","COL",4,17,15,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00355677,1.63154,-0.36001,69.7091,-0.00355677,0,-0.6034228000789881,0.3333333432674408,0.0294731,999,,,,,,,7.7,1.925,7.7,1.925,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Nasim Nuñez","WSN",3,12,10,2,2,0,0,0,1,1,1,0,3,0,0,0,,1,0,0.224255,0.103645,0.221843,0.4672,0.306832,0.26363,0.263555,0.570462,0.0393755,6.33149,0.295702,0.0488664,0.105148,0.890808,-0.470604,66.2817,0.154015,0.132349,-0.3024495989084244,0.20734944939613342,0.0293852,744.4199829101562,,,,,,,6.1,2.033333333,6.1,2.033333333,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Kevin Newman","LAA",11,46,43,10,8,2,0,0,5,4,2,0,8,0,0,0,,1,0,0.244094,0.0503744,0.164717,0.305824,0.283883,0.328821,0.270503,0.612704,0.084727,4.41288,0.284701,0.0760064,0.0363353,3.75381,-1.59099,68.6025,0.112342,0.115042,-1.5761416852474213,0.2786220386624336,0.0293757,635.25,,,,,,,26.7,2.427272727,26.7,2.427272727,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Kyle Farmer","COL",16,68,62,16,11,3,0,1,7,7,4,0,14,1,1,0,,1,0,0.251434,0.0603732,0.201633,0.299421,0.308396,0.376592,0.301305,0.684987,0.125158,3.09404,0.298141,-0.122699,-0.13746,7.22592,-0.670269,79.3517,-0.260159,0.0953152,-1.8814200162887573,-0.04635142534971237,0.0284426,610.9099731445312,,,,,,,62.6,3.9125,62.6,3.9125,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Sandy León","ATL",2,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00181132,0.830877,-0.183338,82.2897,-0.00181132,0,-0.18042186391539872,0.1697530895471573,0.0281003,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Sandy Leon","5273",506702
"James Outman","LAD",5,23,20,4,3,1,0,1,3,3,2,0,8,0,0,0,,0,0,0.210984,0.10157,0.338097,0.300415,0.296898,0.335533,0.28364,0.632432,0.12455,4.37413,0.304722,0.0292159,-0.0108523,2.11943,-0.55297,80.4868,0.0183636,0.029635,-0.5001759175211191,0.013276932761073112,0.0267061,693.9000244140625,,,,,,,20.7,4.14,20.7,4.14,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Weston Wilson","PHI",6,28,25,5,3,1,0,1,3,3,3,0,8,0,0,0,,1,0,0.211823,0.0938926,0.294825,0.318469,0.287209,0.389389,0.296158,0.676598,0.177566,4.36167,0.266541,0.00339267,0.0228752,2.87387,-0.39352,87.0959,0.0262678,-0.160487,-0.3929879404604435,-0.26048704236745834,0.0266499,750.510009765625,,,,,,,26.2,4.366666666,26.2,4.366666666,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"J.C. Escarra","NYY",2,9,8,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.223037,0.0839841,0.175258,0.479203,0.299403,0.340186,0.285616,0.639589,0.117149,2.69817,0.256459,-0.0115465,-0.0127567,0.803325,-0.192451,80.7989,-0.0243031,0.000598073,-0.21668151579797268,0.167264744581189,0.025316,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Zach Dezenzo","HOU",5,23,21,5,3,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.23802,0.0770692,0.297896,0.258711,0.302445,0.379733,0.300288,0.682178,0.141712,4.02777,0.320375,-0.0131744,0.0000657285,2.42678,-0.245619,90.7586,-0.0131087,-0.132628,-0.2616000510752201,-0.2962080091238022,0.024072,527.6799926757812,,,,,,,25.3,5.06,25.3,5.06,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Dylan Carlson","BAL",5,23,20,5,3,1,0,1,3,2,2,0,5,0,0,0,,0,0,0.235312,0.0879441,0.239601,0.367044,0.314385,0.37093,0.304102,0.685316,0.135619,4.14447,0.292664,0.00263359,0.00175638,2.49719,-0.17521,93.4896,0.00438996,-0.17702,-0.17066704435274005,-0.3896738588809967,0.0238107,743.77001953125,,,,,,,26.3,5.26,26.3,5.26,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Christian Koss","SFG",3,11,10,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00238636,1.09466,-0.241543,85.6446,-0.00238636,0,-0.19312457437627017,0.04089505970478058,0.0227649,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Austin Hedges","CLE",16,62,55,10,7,2,0,1,5,5,4,0,18,1,1,1,,1,0,0.179521,0.0676958,0.295348,0.229207,0.245274,0.276197,0.234762,0.521471,0.0966759,3.46913,0.23848,-0.0583895,-0.0149739,3.28784,-3.93153,46.3796,-0.0733633,0.833389,-3.968289628624916,2.041721999645233,0.0217286,747.97998046875,,,,,,,33.1,2.06875,33.1,2.06875,,,,,,,,,,,,,,,,,,,"Austin Hedges","12976",595978
"Willie MacIver","ATH",2,6,5,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.225026,0.0707284,0.274992,0.257202,0.291697,0.343029,0.282633,0.634726,0.118003,4.17471,0.297706,-0.00302873,0.00289498,0.554487,-0.150854,75.102,-0.000133751,0.0584788,-0.1768321530544199,0.17653434723615646,0.021513,999,,,,,,,0.6,0.3,0.6,0.3,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Kevin Alcántara","CHC",1,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.23159,0.0678427,0.288571,0.235099,0.285055,0.337514,0.275595,0.622569,0.105924,3.36284,0.320339,0.000764522,-0.00578397,0.40162,-0.142945,76.5716,-0.00501944,0.159423,-0.13188471226021647,0.1760896760970354,0.0202399,706.3300170898438,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Leo Rivas","SEA",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.218739,0.125798,0.25442,0.49445,0.32123,0.286244,0.28059,0.607474,0.0675047,5.66593,0.302957,0.00891365,0.0279306,0.618938,-0.182782,83.2209,0.0368442,-0.0013123,-0.09850668534636497,0.055940784397535026,0.0200957,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Stuart Fairchild","TBR",2,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.224981,0.0765945,0.271137,0.282494,0.302323,0.363349,0.295998,0.665672,0.138368,5.83343,0.29093,0.0129697,0.0270573,0.939032,-0.129928,86.5509,0.040027,0.048046,-0.1046249121427536,-0.017386101186275482,0.0200613,748.1599731445312,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Drew Gilbert","SFG",6,25,23,5,3,1,0,1,3,2,2,0,6,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00524999,2.40825,-0.531395,85.6446,-0.00524999,0,-0.4248739588074386,-0.2044753134250641,0.0197028,999,,,,,,,23.3,3.883333333,23.3,3.883333333,,,,,,,,,,,,,,,,,,,"Drew Gilbert","sa3019980",687551
"Tom Murphy","SFG",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.232151,0.0887558,0.281914,0.314833,0.302518,0.423109,0.316078,0.725627,0.190957,2.24307,0.288307,-0.0127028,-0.00978369,0.745591,0.0125891,105.551,-0.0224865,-0.156443,0.01797284558415413,-0.03375769406557083,0.0194757,750.6300048828125,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Tom Murphy","13499",608596
"Tsung-Che Cheng","PIT",3,11,10,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00238636,1.09466,-0.241543,80.3354,-0.00238636,0,-0.26366731198504567,0.07361111044883728,0.018862,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Aledmys Díaz",,4,18,17,4,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.240014,0.0556976,0.197814,0.281566,0.286482,0.372367,0.288454,0.658849,0.132353,2.4379,0.277862,-0.0489132,-0.0276517,1.76665,-0.371274,82.3754,-0.0765649,-0.0769038,-0.45346636325120926,0.02124430239200592,0.0188318,999,,,,,,,11.3,2.825,11.3,2.825,,,,,,,,,,,,,,,,,,,"Aledmys Diaz","15937",649557
"Curt Casali",,3,10,9,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216772,0.105034,0.231164,0.454373,0.305682,0.313697,0.280894,0.619379,0.0969252,2.32225,0.278885,-0.0290889,-0.0187431,0.945705,-0.275964,77.1539,-0.047832,-0.0494197,-0.3270116522908211,0.15505564585328102,0.0185022,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"César Salazar","HOU",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.214053,0.0761723,0.19982,0.381205,0.289157,0.303094,0.266944,0.592251,0.089041,2.52306,0.262572,-0.00492804,-0.00667185,0.33119,-0.157478,67.8647,-0.0115999,0.115108,-0.16960302274674177,0.19689814001321793,0.017742,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Jeremiah Jackson","BAL",2,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00190909,0.875726,-0.193235,82.0396,-0.00190909,0,-0.19508265901822597,0.04907407611608505,0.0175853,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Jeremiah Jackson","sa3007740",669236
"Harry Ford","SEA",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.000872726,0.400332,-0.0883358,87.9138,-0.000872726,0,-0.06029811722692102,0.08179012686014175,0.0171432,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Harry Ford","sa3017627",695670
"Bryan Ramos","CHW",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.233871,0.0695046,0.225993,0.307552,0.297927,0.362792,0.292579,0.660718,0.128921,3.43867,0.281908,-0.00699695,-0.0068598,1.37068,-0.232765,84.3019,-0.0138567,0.100171,-0.26711789797991514,-0.04705141484737396,0.0165599,711.4000244140625,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Vaughn Grissom","BOS",2,9,8,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.257471,0.0750581,0.194546,0.385812,0.319049,0.353578,0.298799,0.672627,0.0961066,3.53079,0.31151,0.000106546,-0.00512089,0.941609,-0.107182,84.5657,-0.00501435,-0.0167178,-0.16788618313148618,0.015381008386611938,0.0162989,640.8599853515625,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Kameron Misner","TBR",1,5,4,1,1,0,0,0,1,0,0,0,2,0,0,0,,0,0,0.209212,0.0936801,0.354328,0.264388,0.285625,0.342583,0.279417,0.628208,0.133371,5.33251,0.312966,0.00473369,0.00821305,0.408296,-0.126184,75.1669,0.0129467,0.101019,-0.12059937603771687,0.117376908659935,0.0159925,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Michael Siani","STL",2,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.214102,0.0819661,0.255258,0.321111,0.281361,0.297804,0.260899,0.579165,0.0837021,5.85239,0.282393,0.0169273,0.0459947,0.667015,-0.381777,66.0873,0.062922,0.11171,-0.2907518967986107,0.14380884543061256,0.0150353,674.9600219726562,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Michael Siani","22557",672279
"Curtis Mead","TBR",5,21,19,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.250764,0.0679381,0.18566,0.365927,0.313303,0.387474,0.30741,0.700776,0.13671,4.89517,0.290023,-0.0199727,-0.020435,2.30245,-0.102711,94.3868,-0.0404076,-0.0236725,-0.17624685913324356,-0.39172808825969696,0.0148605,533.4400024414062,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Drew Romo","COL",4,15,14,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.242924,0.0474602,0.23948,0.19818,0.280721,0.369459,0.283857,0.65018,0.126535,2.9013,0.302088,-0.00707175,-0.0248361,1.38465,-0.357961,67.2304,-0.0319078,-0.0390319,-0.5997428968548775,0.25263475626707077,0.014359,699.260009765625,,,,,,,8.7,2.175,8.7,2.175,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"Ryan Noda","CHW",16,69,58,11,7,2,0,2,7,7,9,0,24,1,0,0,,0,0,0.193863,0.137019,0.348386,0.393297,0.316845,0.350748,0.300756,0.667593,0.156885,3.0359,0.28062,-0.0822365,-0.0611775,7.30626,-0.71094,89.9162,-0.143414,-0.0354809,-0.9568341374397278,-1.2786909006536007,0.0142199,748.8599853515625,,,,,,,58.2,3.6375,58.2,3.6375,,,,,,,,,,,,,,,,,,,"Ryan Noda","23312",676116
"Tristin English","ARI",7,32,29,7,4,1,0,1,3,3,2,0,8,0,0,0,,1,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.0066818,3.06504,-0.676321,81.4399,-0.0066818,0,-0.6971768769435585,-0.21265432238578796,0.0138463,999,,,,,,,30.4,4.342857142,30.4,4.342857142,,,,,,,,,,,,,,,,,,,"Tristin English","26148",663536
"Drew Waters","KCR",3,14,12,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.238514,0.0749654,0.28656,0.261604,0.303362,0.36973,0.296599,0.673092,0.131216,6.54488,0.32777,0.00856799,0.0108129,1.41521,-0.188229,84.1791,0.0193809,0.00224999,-0.23586182110011578,-0.11225617630407214,0.0130572,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Anthony Rizzo",,11,46,40,9,6,2,0,1,5,5,4,0,9,1,0,0,,0,0,0.234188,0.0842076,0.192173,0.438186,0.316814,0.373893,0.30581,0.690707,0.139705,2.38896,0.267146,-0.160536,-0.0881577,5.05746,-0.287346,94.3621,-0.248694,-0.0457474,-0.5501089692115784,-0.8636486157774925,0.0127004,731.3099975585938,,,,,,,40.6,3.69090909,40.6,3.69090909,,,,,,,,,,,,,,,,,,,"Anthony Rizzo","3473",519203
"Mickey Gasper","MIN",1,4,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.248508,0.108746,0.212347,0.512114,0.33724,0.339714,0.305578,0.676955,0.0912067,2.90455,0.310245,-0.00493374,-0.00811962,0.49237,-0.0288558,93.49,-0.0130534,0.0101775,-0.04719425458461046,0.010177455842494965,0.0121009,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Blake Dunn","CIN",1,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.217213,0.0812539,0.318737,0.254925,0.29626,0.293575,0.268984,0.589835,0.076362,5.97181,0.321687,0.00505712,0.0162986,0.369771,-0.164709,65.2017,0.0213557,0.114547,-0.1635882519185543,0.13090472668409348,0.0120164,743.5,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Daylen Lile","WSN",15,63,57,13,9,3,0,1,7,6,5,0,15,1,0,0,,1,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.0131295,6.02268,-1.32894,82.8654,-0.0131295,0,-1.2657181024551392,-0.675000011920929,0.0114278,999,,,,,,,53.8,3.586666666,53.8,3.586666666,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Tristan Gray","TBR",2,9,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00190909,0.875726,-0.193235,80.6649,-0.00190909,0,-0.20986753155011684,-1.862645149230957e-9,0.0109965,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Jace Jung","DET",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.208433,0.117351,0.273693,0.42877,0.304183,0.338286,0.288851,0.642469,0.129853,2.83721,0.272103,-0.009114,-0.00957834,0.652149,-0.134445,82.7999,-0.0186923,0.00415873,-0.15482165850698948,0.028232801239937544,0.0109644,541.22998046875,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Hunter Renfroe",,7,32,29,7,4,1,0,1,4,4,3,0,7,0,0,0,,0,0,0.229005,0.0801484,0.209834,0.381961,0.293324,0.393247,0.300734,0.686571,0.164242,1.89526,0.259881,-0.0743117,-0.045069,3.40903,-0.332332,90.8566,-0.119381,-0.166909,-0.4615611881017685,-0.5104270279407501,0.0107106,510.6400146484375,,,,,,,31.5,4.5,31.5,4.5,,,,,,,,,,,,,,,,,,,"Hunter Renfroe","15464",592669
"Victor Mesa Jr.","MIA",2,10,9,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.23106,0.0629753,0.222188,0.283433,0.281251,0.355676,0.279828,0.636927,0.124617,3.95139,0.280384,-0.00313486,-0.000149644,0.850555,-0.258744,75.7111,-0.0032845,0.0227198,-0.271206395002082,0.05667039379477501,0.00980337,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Leo Jiménez","TOR",3,13,12,3,2,0,0,0,2,2,1,0,3,0,0,0,,0,0,0.24931,0.0759461,0.222316,0.341614,0.324728,0.334947,0.297455,0.659674,0.0856363,2.81987,0.314805,-0.0138579,-0.0262037,1.39781,-0.175378,88.5621,-0.0400616,-0.217212,-0.22111084684729576,-0.15301458537578583,0.00944976,750.8099975585938,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Leo Jimenez","23782",677870
"Michael Helman","TEX",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.208693,0.0693489,0.251753,0.275465,0.265583,0.290587,0.249297,0.55617,0.0818945,4.17596,0.269379,0.00117275,-0.00531814,0.445621,-0.356099,56.1881,-0.00414539,0.187177,-0.3575596874579787,0.21171372570097446,0.00943955,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Grant McCray","SFG",2,9,8,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.226529,0.0709282,0.333142,0.212907,0.283112,0.338747,0.275495,0.621859,0.112217,5.53851,0.333776,0.0117891,0.0193112,0.787623,-0.281338,77.3561,0.0311002,0.00262873,-0.20959343388676643,0.0026287296786904335,0.00942315,731.6599731445312,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Jose Miranda","MIN",5,23,22,5,4,1,0,1,3,3,1,0,4,0,0,0,,0,0,0.253712,0.0553249,0.166818,0.331649,0.303387,0.385941,0.302036,0.689328,0.132229,2.38443,0.287158,-0.0472913,-0.0367241,2.50545,-0.21737,91.0579,-0.0840154,-0.122651,-0.3289943113923073,-0.3893178701400757,0.0090517,365.8500061035156,,,,,,,21.3,4.26,21.3,4.26,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
"Wade Meckler","SFG",1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.269202,0.0853541,0.191768,0.445092,0.334647,0.350452,0.306142,0.685099,0.08125,3.28008,0.330528,0.000227257,-0.00319425,0.253486,-0.0137537,98.648,-0.00296699,0.00787375,-0.006559682777151465,0.016052762046456337,0.00867378,999,,,,,,,3.6,3.6,3.6,3.6,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Moisés Ballesteros","CHC",3,11,11,3,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.255642,0.0722865,0.184277,0.392271,0.310453,0.384575,0.304624,0.695027,0.128933,2.22941,0.293968,-0.014215,-0.0176645,1.25518,-0.0828961,96.7392,-0.0318795,-0.0224437,-0.07526573166251183,-0.21411034278571606,0.00866839,999,,,,,,,8.8,2.933333333,8.8,2.933333333,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","28820",694208
"Tirso Ornelas","SDP",12,53,48,11,8,2,0,1,5,5,4,0,11,0,0,0,,1,0,0.232965,0.0753738,0.208983,0.360669,0.293364,0.352798,0.285045,0.646162,0.119833,3.51283,0.277833,-0.0545176,-0.0443124,4.93435,-1.21217,84.8744,-0.0988301,0.0849503,-1.0233007967472076,-0.6102657914161682,0.00842191,522.2899780273438,,,,,,,42.7,3.558333333,42.7,3.558333333,,,,,,,,,,,,,,,,,,,"Tirso Ornelas","22566",672359
"Cody Freeman","TEX",1,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.000954543,0.437863,-0.0966173,82.3667,-0.000954543,0,-0.0957821580232121,0.01635802537202835,0.00813026,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Garrett Hampson","STL",6,25,22,5,4,1,0,0,3,2,2,0,6,0,0,0,,1,0,0.239313,0.0821933,0.255771,0.321355,0.302599,0.293234,0.269954,0.595833,0.0539215,4.88995,0.32763,0.0263364,0.0559136,2.01469,-0.869486,72.3774,0.08225,-0.106158,-0.7099532932043076,-0.01788622885942459,0.00794386,747.989990234375,,,,,,,16.8,2.8,16.8,2.8,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Ji Hwan Bae","PIT",1,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.253795,0.0842896,0.241468,0.349072,0.318464,0.326135,0.288873,0.644599,0.0723403,5.08754,0.335827,0.012501,0.0068994,0.443211,-0.0912693,81.3417,0.0194004,-0.0106695,-0.07976397313177586,0.0056885480880737305,0.0077457,739.989990234375,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Oliver Dunn","MIL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.203449,0.0947284,0.33581,0.282089,0.28203,0.325519,0.271919,0.607548,0.12207,5.20446,0.296189,0.00217973,0.0154559,0.581684,-0.235163,73.1523,0.0176357,0.0190562,-0.200435608625412,0.0440562404692173,0.00738363,638.4099731445312,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Dom Nuñez","CLE",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.000444596,0.203943,-0.0450013,82.5378,-0.000444596,0,-0.04418376577086747,0.0416666679084301,0.00734397,999,,,,,,,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,"Dom Nunez","15055",624513
"Jesus Rodriguez","NYY",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.000444596,0.203943,-0.0450013,82.0411,-0.000444596,0,-0.045427770586684346,0.0416666679084301,0.00721562,999,,,,,,,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,"Jesus Rodriguez","sa3008916",683679
"Paul DeJong","WSN",17,75,69,14,9,3,0,3,8,8,4,0,24,1,1,0,,1,0,0.208226,0.0593557,0.316894,0.187305,0.26381,0.363469,0.274591,0.627279,0.155243,3.07924,0.27048,-0.129899,-0.0777956,6.36547,-2.34756,73.949,-0.207695,-0.0135086,-2.4647607505321503,0.10315811354666948,0.00719944,426.1700134277344,,,,,,,63.2,3.717647058,63.2,3.717647058,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Cooper Johnson","TEX",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.000436363,0.200166,-0.0441679,82.3667,-0.000436363,0,-0.043786120775621384,0.04089506343007088,0.00716458,999,,,,,,,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,"Cooper Johnson","sa3010584",666194
"Maverick Handley","BAL",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.000436363,0.200166,-0.0441679,82.0396,-0.000436363,0,-0.04459031409351155,0.04089506343007088,0.00708161,999,,,,,,,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Cal Stevenson","PHI",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.221956,0.120616,0.23155,0.520908,0.317002,0.324755,0.289785,0.641758,0.1028,5.7893,0.286588,0.00709656,0.0334016,0.682502,-0.134345,82.6682,0.0404982,0.0156934,-0.10028035193681717,-0.05930657871067524,0.00705268,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Cal Stevenson","22411",670276
